daily_weather0,cycle_count,sum(Farmer collect each.cash) / 1000000000,sum(water_sources collect each.daily_demand) / 1000000,sum(water_sources collect each.daily_supply) / 1000000,total_production0 / 1000000000,total_production1 / 1000000000,total_production2 / 1000000000,total_production3 / 1000000000,total_production4 / 1000000000,total_production5 / 1000000000,total_production6 / 1000000000,total_production7 / 1000000000
01/01/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2016,0.0,0.0,1332.4903534089622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/01/2016,-0.00026038473895412,0.0,1332.4482082359318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/01/2016,-0.00036839661621809,0.04214517303068305,1331.5347792645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/01/2016,-0.00061159847592367,0.9555741444460466,1332.2802236011485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/01/2016,-0.00082881251837819,0.21012980781409585,1330.8574634509673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07/01/2016,-0.00101169931727764,1.7501629007582358,1331.3682709843497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08/01/2016,-0.00124673355864352,1.3058598507819887,1330.9455217187985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09/01/2016,-0.00144723230728731,1.7978480333982578,1331.1257742814737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/01/2016,-0.00164769500541857,1.6116823750794673,1331.0501045290168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11/01/2016,-0.00192009471449504,1.7010546979477723,1330.1096781944268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12/01/2016,-0.00214437950154663,2.811777057675117,1330.1551540876078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13/01/2016,-0.00241923323810789,2.8051553847027413,1330.7559399986085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14/01/2016,-0.0026831362100223,2.083462029499524,1332.4903534089622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15/01/2016,-0.00298928229511333,0.0,1330.6488112460595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16/01/2016,-0.00329403502518107,2.1722619089350346,1331.1728637673036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17/01/2016,-0.00377795800420588,1.5458196009489598,1330.647047139507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18/01/2016,-0.00434283977636912,2.150448866665964,1329.932052970764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19/01/2016,-0.00477821802571998,2.881488002507403,1330.8236438694164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20/01/2016,-0.0052134179568911,1.8811633828864942,1329.5193530073338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21/01/2016,-0.00564887874623464,3.3616079069702893,1332.4903534089622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22/01/2016,-0.00616400681635417,0.0,1329.3643285496823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23/01/2016,-0.00668353739430402,3.5550526417678223,1332.406185608174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24/01/2016,-0.00732313988970192,0.09477818625751794,1332.2828428360324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25/01/2016,-0.00793576364673658,0.23366983035438638,1326.135898163859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26/01/2016,-0.00856153150255374,7.114336736503819,1324.0193695689863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27/01/2016,-0.00915140085016679,9.472977619053692,1325.0719031985204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28/01/2016,-0.00974105969105393,8.267739736673402,1327.5255787303404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29/01/2016,-0.01033022779683472,5.541867081620473,1325.5754520633493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30/01/2016,-0.01144019538329678,7.703946939358144,1329.672626361848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31/01/2016,-0.01222290231095038,3.1540347813342944,1321.9136795532518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/02/2016,-0.01304092530707812,11.603675436742181,1569.4851771872836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/02/2016,-0.01388449499971144,10.455666350191507,1567.8218671153627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/02/2016,-0.01472839735435915,12.27025768794298,1565.7676542738693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/02/2016,-0.01557271055157515,14.51761953576594,1565.7869672258998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/02/2016,-0.01641701988620075,14.5040437141729,1566.4691977344073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/02/2016,-0.01726119277472464,13.75295029191722,1567.8278023802425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07/02/2016,-0.01810509394231937,12.251698795321065,1560.5220060075155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08/02/2016,-0.01895045626918864,20.267222336236692,1564.4248021262238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09/02/2016,-0.01979503803683418,15.976941409317698,1565.872997114676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/02/2016,-0.02063933016548202,14.388367906894386,1570.2982684383096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11/02/2016,-0.02148273723986513,9.553262061087624,1564.5440778209265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12/02/2016,-0.02232729515237172,15.832717211509895,1565.3021355711082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13/02/2016,-0.02317170145332828,15.00068711635324,1566.1244723192744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14/02/2016,-0.0240159432869352,14.093969403097217,1568.1141223572822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15/02/2016,-0.02485978719053452,11.904108275193417,1571.2056632889032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16/02/2016,-0.02570301278594752,8.537055219628076,1571.8861820288944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17/02/2016,-0.02654610227761251,7.796959070570204,1564.1048449321663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18/02/2016,-0.02739074803669685,16.271689637595742,1564.6549412522888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19/02/2016,-0.02823528377651718,15.671968824782336,1564.7687855921802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20/02/2016,-0.02907979674746952,15.52944530907726,1563.670126415276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21/02/2016,-0.02992452945025724,16.725152677901526,1565.3226458701188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22/02/2016,-0.03076893164915399,14.924047057295668,1565.6036684386715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23/02/2016,-0.03161327764353703,14.595743529482741,1565.6632770624171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24/02/2016,-0.03245761171619533,14.52774420270102,1564.2716589124707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25/02/2016,-0.03330222411248362,16.07369514845335,1567.0145334849444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26/02/2016,-0.03414628793385741,13.12252457647993,1563.8592172660158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27/02/2016,-0.03499098281847497,16.568525586561357,1565.2331108583755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28/02/2016,-0.03583540292437407,15.074044206561226,1564.5153374722047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29/02/2016,-0.0366799665849504,15.858254002188545,1567.5897121317792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/03/2016,-0.03752391537059483,12.514677606412704,1563.8111085233588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/03/2016,-0.03836861987696093,16.649316134066733,1357.7298942017426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/03/2016,-0.0392126725302648,13.091256264160075,1354.5554963050765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/03/2016,-0.040057360063148,16.551121841717297,1363.4291732592958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/03/2016,-0.04090027286064035,6.846568076733564,1355.8000678285214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/03/2016,-0.04174471147921888,15.199289013128851,1360.8025093500762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07/03/2016,-0.04258814960949308,9.73063438239356,1358.3281419324499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08/03/2016,-0.0434320826132508,12.414631125769253,1359.6116370788952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09/03/2016,-0.04427575891797923,11.014450552616854,1359.0340551908016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/03/2016,-0.04511955073908529,11.652676380284365,1368.1138191472578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11/03/2016,-0.04596152660740006,1.7698847950447765,1358.0650801336742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12/03/2016,-0.04680551222351755,12.704827426778115,1358.6910453249877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13/03/2016,-0.04764937264659677,12.020960849616184,1358.0234594080214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14/03/2016,-0.04849336658685938,12.740573371848422,1362.5449232209642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15/03/2016,-0.04933645623435941,7.814017229324937,1357.9116688632969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16/03/2016,-0.05018047253273096,12.84382731485878,1356.8367827496334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17/03/2016,-0.05102470380832525,14.010063809051909,1356.50082059934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18/03/2016,-0.05186900227634961,14.3762743609051,1356.2558636832562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19/03/2016,-0.05271334973575717,14.643286008916549,1353.2417163144764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20/03/2016,-0.05355830002463849,17.928812578869973,1351.7790360295348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21/03/2016,-0.05440354284957682,19.486585814033614,1351.488165999046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
