max_crop_index,max_crop_production,secondmax_index,secondmax_production,thirdmax_index,thirdmax_production
7,3.052478860851313,6,1.213114230913881,4,0.9277839926461997
7,2.4668756159160394,6,1.1763110188410233,1,0.8587599589309632
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
7,3.398121839165182,6,1.1763110188410233,1,0.6081705155498057
