max_crop_index,max_crop_production,secondmax_index,secondmax_production,thirdmax_index,thirdmax_production
7,2.624212722399144,6,1.2446205879471313,4,0.8706422705278454
7,2.463931184732176,6,1.125103986024213,1,0.806973838913286
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
7,3.163634514185446,6,1.1251039860242127,1,0.6082426346436333
