current_month_date,monthly_cash_data,monthly_demand_data,monthly_supply_data
01/2016,-0.1049919667977888,52.42420021942486,39918.44107375564
02/2016,-0.8169964934713261,332.4017249636786,45484.34261274684
03/2016,-2.0103449804955633,368.498005692183,42324.83949678489
04/2016,-3.06480097322983,508.36778724178515,27952.08417807312
05/2016,4.501949166982828,502.13520874512767,17415.40153028628
06/2016,38.68173257216102,302.79153722142297,10503.180770930609
07/2016,50.70003175445173,337.1337853399372,6449.918490416919
08/2016,51.20799182334326,393.68467997564903,4261.140933540792
09/2016,50.05365052398208,390.0390867264996,4904.680975977304
10/2016,70.02891368976869,244.67349199422046,18290.171604987434
11/2016,107.44323653751297,271.53015358870374,31968.176686876337
12/2016,111.28336314313489,374.10609465788195,43778.31344185547
01/2017,111.12927225809817,412.11718366021194,42409.22488662614
02/2017,100.55296552829562,245.1813669991094,43161.635625108924
03/2017,112.83734973097569,211.64438836672045,40159.32004198658
04/2017,110.5380642482371,291.77525424457934,26326.009231492426
05/2017,116.13005757739663,304.4336369887254,16496.950342195152
06/2017,112.17896914958273,358.9262969799178,9744.442317026986
07/2017,119.77778161325458,248.88270907062955,6178.286433308961
08/2017,147.7407580595482,181.81900413908673,4379.07095122966
09/2017,152.69387979315272,288.8268906018006,6982.12011810713
10/2017,164.0640205045928,464.1372747535983,20495.392538962904
11/2017,158.9779636200172,328.6407279105494,34044.54688134686
12/2017,164.21345790880076,233.24485008586666,43375.712515456005
01/2018,165.56146506707765,253.79280589004043,43781.98099735771
02/2018,149.18192045508192,211.63423520143965,42134.938314976134
03/2018,165.13208280327083,290.463420829235,37970.56800873696
04/2018,158.77835189979695,272.3740355901835,24529.74356086895
05/2018,211.34049919955726,259.023363117554,15446.467696516347
06/2018,212.24935264096914,321.3837611201551,9068.658492335853
07/2018,220.9003564688164,344.6039063870387,5721.186744735847
08/2018,223.27569963934386,357.58862485832697,4156.620366835974
09/2018,219.09607525391056,218.24809492409173,9050.40470385899
10/2018,310.1563894484564,258.97327652620646,23105.47130464171
11/2018,301.6576499768171,188.03652079825636,36275.53060050565
12/2018,311.1309231950548,348.4797511638406,42725.54552117516
01/2019,312.09054085486986,305.9868878098284,44976.839710004504
02/2019,282.62066505135334,156.0974167153521,41144.7116861679
03/2019,315.6915842468576,189.61791604243805,35946.47571907317
04/2019,303.4341008914026,242.40731804593415,22743.392171622763
05/2019,316.3498495233161,305.3270049412018,14298.548151658719
06/2019,305.3061236237157,374.20278172013684,8321.595757066414
07/2019,364.7314677590701,214.42217675805648,5492.215950345849
08/2019,378.8829144086624,200.50571487448013,4070.4747220045183
01/2016,5.869466438942017,164.3512053646975,39958.41200594591
02/2016,4.62861022647803,332.27713168870474,45482.455701785584
03/2016,4.025419063198949,424.06955822287296,42274.53894126608
04/2016,2.9876624854401364,416.05402679646164,28041.343228404592
05/2016,9.870078911656,305.4060221894251,17593.731704991245
06/2016,9.168851773991507,363.5353622370236,10448.02707081129
07/2016,7.582342893506447,506.4596336014596,6297.94198533779
08/2016,10.808635004013185,238.534615626626,4419.655650440971
09/2016,53.95991776201469,260.0053842361536,5008.275533160483
10/2016,76.67526415204063,378.5434258806605,18170.86630724366
11/2016,73.4182412952159,380.3951568496219,31865.719800660037
12/2016,75.05556577617234,422.8240137838664,43740.60005524217
01/2017,77.02985228190042,300.66695060741154,42513.82029499161
02/2017,69.95082158468502,238.24341737279119,43163.66806583383
03/2017,76.80025161925096,382.03200618953093,40002.54533768753
04/2017,73.67687952266363,401.58270102877697,26222.17412775821
05/2017,85.07161676264954,372.0878040866913,16443.053249200046
06/2017,102.26162340728061,231.22269878667356,9859.44244120239
07/2017,106.11343627271107,275.1931383228219,6152.274534939519
08/2017,104.0402048873029,477.90146332653205,4108.371901349646
09/2017,100.03912867828474,254.18785756940704,7028.9746123175455
10/2017,122.24672703927239,213.32565572934925,20726.418429598645
11/2017,142.80533542922254,215.4015959282706,34143.278145689146
12/2017,146.57815062586042,259.73535637095404,43346.79385128119
01/2018,145.9672463735729,320.02284718400347,43725.55875691415
02/2018,132.13014557959036,167.29217367896484,42182.19934821136
03/2018,148.67389369330576,129.19631135351221,38117.93607386988
04/2018,144.19540541118687,187.60160676956178,24607.594476311213
05/2018,145.72713266800065,323.63695070279095,15380.889050803982
06/2018,137.88746123339985,393.46184552120616,9001.817525853221
07/2018,148.83920944904386,331.65548261801007,5745.693588386382
08/2018,172.60049520835165,133.13788192006,4347.505424389495
09/2018,178.998958417292,351.82871198055653,8921.06797764922
10/2018,184.15593898205427,353.94521641793034,23021.03007259449
11/2018,177.4321233166615,268.8481528472544,36206.75963631281
12/2018,183.6275560757648,293.7669566444109,42777.65932157457
01/2019,185.4984891363964,285.45914515444537,44987.032030039954
02/2019,166.96426815219564,285.7134667604325,41020.84840955223
03/2019,184.20818055924195,286.18452852798913,35860.517671669906
04/2019,178.3943188265839,321.56130051530255,22670.18216570125
05/2019,219.35051514347342,226.6475539097008,14377.278693399301
06/2019,219.51126505048745,276.84159100038636,8407.940039025618
07/2019,224.7887392601275,369.6085214947865,5342.745548503823
08/2019,215.72583560821738,383.9404997087897,3913.8926088391513
01/2016,5.538770154250698,84.09620960898225,40035.29310920663
02/2016,3.7008582048650402,139.2019335165502,45665.05415441686
03/2016,2.3732144006483673,162.14496640090977,42516.44142514882
04/2016,0.7389963686969325,199.8698456830438,28238.062485608483
05/2016,20.262008759361397,239.93340333042616,17647.622185517102
06/2016,27.429058259328215,361.3005097291626,10449.845037687797
07/2016,26.303358943843946,495.82113129937545,6307.666803782146
08/2016,28.24501211614159,306.275978073446,4355.3899552301045
09/2016,53.64331829144174,212.52304164691324,5056.181701087224
10/2016,95.20641469675027,352.235871690651,18193.10903388106
11/2016,91.35183762321361,330.33566742586197,31911.508111035844
12/2016,93.58698292247057,445.0619531058811,43720.06536717538
01/2017,94.50627426710936,326.8851576263,42491.453193584864
02/2017,86.65305030210337,222.8362855593267,43177.911405666346
03/2017,95.29211968071753,358.9099415942496,40022.486181611675
04/2017,91.57234375550419,384.5521725945117,26237.323801399594
05/2017,95.79891887224215,421.55931558533683,16395.83763553993
06/2017,112.08054236259095,220.1777549312696,9871.841614654793
07/2017,118.73052871021362,270.5127350080442,6155.925756210889
