current_month_date,monthly_cash_data,monthly_demand_data,monthly_supply_data
01/2016,-0.1567427060761401,77.627310678437,39894.0407788476
02/2016,-0.8885671047054926,379.66192680268983,45442.77859931881
03/2016,-1.972405270401331,407.6992401550759,42286.93823286509
04/2016,-2.9155639223578804,577.4049218505425,27889.467898064
05/2016,7.171559510424168,553.9288096404761,17374.108482434407
06/2016,39.62398942844037,338.5941663323621,10472.759665680474
07/2016,47.09302686071515,412.8198271833795,6386.162079046512
08/2016,46.56913662789072,502.888385664102,4167.899298387359
09/2016,47.224055294262214,373.89433566140264,4918.630377998545
10/2016,69.4814374451744,238.61874306853875,18288.248875017292
11/2016,100.76316320477638,294.6810146005474,31943.13351028295
12/2016,103.20574451158747,429.70292215041786,43726.34522367258
01/2017,103.15070152625617,464.82009743506575,42366.937887255546
02/2017,93.72521434051735,236.75565578816747,43167.91494585716
03/2017,105.79697079440433,184.499993359372,40175.34856253475
04/2017,102.33013853315543,312.36662145590736,26302.7757463362
05/2017,104.27934393123978,341.0187462564687,16461.668951440377
06/2017,99.06012002597913,405.17634120578856,9704.222028561002
07/2017,109.0359985846792,305.2855725143775,6125.061329373248
08/2017,155.02480461513002,195.50640827285736,4365.73540168049
09/2017,171.3156637023031,318.98456965369087,6957.041764189603
10/2017,180.5166318451064,512.2464525444557,20455.242782433637
11/2017,174.49013633127055,368.82275524377,34009.742841366984
12/2017,180.03893401913103,256.07504055392684,43354.01528398902
01/2018,181.56260916339414,268.1175572132125,43768.57469911996
02/2018,163.5129276855479,232.12015070055406,42117.940680125714
03/2018,180.69081742664548,319.24937537978235,37945.83754120202
04/2018,173.9074025074606,307.4112190965264,24499.63260436267
05/2018,204.50146988086843,313.80384105878056,15398.613657850623
06/2018,207.2643819428568,343.7835065520451,9047.071148674404
07/2018,216.5456269379798,388.0739498870806,5684.808326532625
08/2018,218.97453493389756,422.94600097097634,4102.351691613714
09/2018,213.0420840749677,177.99596253162622,9081.72624311431
10/2018,240.44166974677555,241.89782026986856,23121.259371588127
11/2018,233.95358461463383,181.2986045300235,36278.24034771901
12/2018,240.8709564069785,403.37726414558256,42677.385432741896
01/2019,240.966953411371,333.2286966005249,44951.35844643608
02/2019,218.79528491731793,132.81115248514385,41162.05384231241
03/2019,244.68407924794255,177.01472814265045,35955.96983051649
04/2019,233.8826981888435,249.54319785648502,22734.866996085915
05/2019,238.2002741321769,355.4803814404373,14251.669018589755
06/2019,231.18207845007333,429.02131296316753,8274.396012729057
07/2019,309.4058648603263,202.4860423843915,5501.817317141077
08/2019,336.5892011503629,193.9379712995399,4073.146547228629
01/2016,18.118136778528143,157.82268876826822,39967.604197604094
02/2016,5.65947534006342,319.96938771630374,45496.258806323676
03/2016,5.2536403991954,409.28445121338007,42291.4399165849
04/2016,4.300521823893566,398.05612805371806,28060.71146705652
05/2016,7.814572597507871,276.2025477133309,17622.918142981114
06/2016,5.70534005683695,315.9832720733932,10491.430672806224
07/2016,4.2474509010668555,441.67896343750084,6357.909029891227
08/2016,10.719814231454531,170.53886192391107,4478.500941963045
09/2016,43.01863428056087,225.2727614326795,5039.678056765384
10/2016,56.34997518863277,328.24904478836635,18216.760650547392
11/2016,53.749139094982326,331.4221200348921,31912.02263482318
12/2016,54.73144976151798,355.7523111647078,43801.30974263658
01/2017,57.25829342981237,251.83906369508372,42557.751191357514
02/2017,51.950772838834105,203.24963041007007,43195.45065436365
03/2017,56.80704228110411,321.98236771767745,40056.14499277283
04/2017,54.264027453173895,351.2206063535576,26270.305359695612
05/2017,62.724279481757584,322.20396636137826,16489.23506484394
06/2017,76.37366552858042,206.26738556518322,9882.586567431365
07/2017,79.17614888636537,239.91543350352194,6184.929719311457
08/2017,77.22437506566746,423.4772510360682,4161.268855181709
09/2017,74.69947100681551,190.718525781774,7082.624616884952
10/2017,97.65949588308462,178.14279487585756,20757.837063330946
